date,Consumption,FeedIn,Production,Purchased,SelfConsumption
2025-11-12 21:00:00,749.0,0.0,0.0,749.0,0.0
2025-11-12 21:15:00,841.0,0.0,0.0,841.0,0.0
2025-11-12 21:30:00,757.0,0.0,0.0,757.0,0.0
2025-11-12 21:45:00,608.0,0.0,0.0,608.0,0.0
2025-11-12 22:00:00,463.0,0.0,0.0,463.0,0.0
2025-11-12 22:15:00,621.0,0.0,0.0,621.0,0.0
2025-11-12 22:30:00,437.0,0.0,0.0,437.0,0.0
2025-11-12 22:45:00,584.0,0.0,0.0,584.0,0.0
2025-11-12 23:00:00,525.0,0.0,0.0,525.0,0.0
2025-11-12 23:15:00,449.0,0.0,0.0,449.0,0.0
2025-11-12 23:30:00,564.0,0.0,0.0,564.0,0.0
2025-11-12 23:45:00,525.0,0.0,0.0,525.0,0.0
2025-11-13 00:00:00,519.0,0.0,0.0,519.0,0.0
2025-11-13 00:15:00,490.0,0.0,0.0,490.0,0.0
2025-11-13 00:30:00,486.0,0.0,0.0,486.0,0.0
2025-11-13 00:45:00,650.0,0.0,0.0,650.0,0.0
2025-11-13 01:00:00,548.0,0.0,0.0,548.0,0.0
2025-11-13 01:15:00,600.0,0.0,0.0,600.0,0.0
2025-11-13 01:30:00,483.0,0.0,0.0,483.0,0.0
2025-11-13 01:45:00,495.0,0.0,0.0,495.0,0.0
2025-11-13 02:00:00,527.0,0.0,0.0,527.0,0.0
2025-11-13 02:15:00,522.0,0.0,0.0,522.0,0.0
2025-11-13 02:30:00,612.0,0.0,0.0,612.0,0.0
2025-11-13 02:45:00,481.0,0.0,0.0,481.0,0.0
2025-11-13 03:00:00,504.0,0.0,0.0,504.0,0.0
2025-11-13 03:15:00,531.0,0.0,0.0,531.0,0.0
2025-11-13 03:30:00,533.0,0.0,0.0,533.0,0.0
2025-11-13 03:45:00,427.0,0.0,0.0,427.0,0.0
2025-11-13 04:00:00,631.0,0.0,0.0,631.0,0.0
2025-11-13 04:15:00,457.0,0.0,0.0,457.0,0.0
2025-11-13 04:30:00,566.0,0.0,0.0,566.0,0.0
2025-11-13 04:45:00,552.0,0.0,0.0,552.0,0.0
2025-11-13 05:00:00,481.0,0.0,0.0,481.0,0.0
2025-11-13 05:15:00,501.0,0.0,0.0,501.0,0.0
2025-11-13 05:30:00,514.0,0.0,0.0,514.0,0.0
2025-11-13 05:45:00,561.0,0.0,0.0,561.0,0.0
2025-11-13 06:00:00,590.0,0.0,0.0,590.0,0.0
2025-11-13 06:15:00,483.0,0.0,0.0,483.0,0.0
2025-11-13 06:30:00,512.0,0.0,0.0,512.0,0.0
2025-11-13 06:45:00,732.0,0.0,22.0,710.0,22.0
2025-11-13 07:00:00,559.0,0.0,90.0,469.0,90.0
2025-11-13 07:15:00,446.0,18.0,246.0,218.0,228.0
2025-11-13 07:30:00,497.0,19.0,232.0,284.0,213.0
2025-11-13 07:45:00,579.0,0.0,328.0,251.0,328.0
2025-11-13 08:00:00,458.0,110.0,496.0,72.0,386.0
2025-11-13 08:15:00,425.0,86.0,428.0,83.0,342.0
2025-11-13 08:30:00,587.0,0.0,362.0,225.0,362.0
2025-11-13 08:45:00,391.0,70.0,322.0,139.0,252.0
2025-11-13 09:00:00,429.0,44.0,266.0,207.0,222.0
2025-11-13 09:15:00,437.0,40.0,292.0,185.0,252.0
2025-11-13 09:30:00,533.0,0.0,306.0,227.0,306.0
2025-11-13 09:45:00,333.0,76.0,342.0,67.0,266.0
2025-11-13 10:00:00,549.0,1.0,382.0,168.0,381.0
2025-11-13 10:15:00,321.0,148.0,434.0,35.0,286.0
2025-11-13 10:30:00,491.0,74.0,510.0,55.0,436.0
2025-11-13 10:45:00,362.0,253.0,570.0,45.0,317.0
2025-11-13 11:00:00,482.0,192.0,674.0,0.0,482.0
2025-11-13 11:15:00,144.0,668.0,812.0,0.0,144.0
2025-11-13 11:30:00,398.0,604.0,1002.0,0.0,398.0
2025-11-13 11:45:00,244.0,484.0,728.0,0.0,244.0
2025-11-13 12:00:00,307.0,259.0,558.0,8.0,299.0
2025-11-13 12:15:00,379.0,184.0,548.0,15.0,364.0
2025-11-13 12:30:00,839.0,60.0,534.0,365.0,474.0
2025-11-13 12:45:00,542.0,80.0,508.0,114.0,428.0
2025-11-13 13:00:00,509.0,81.0,498.0,92.0,417.0
2025-11-13 13:15:00,524.0,60.0,484.0,100.0,424.0
2025-11-13 13:30:00,536.0,42.0,434.0,144.0,392.0
2025-11-13 13:45:00,655.0,0.0,328.0,327.0,328.0
2025-11-13 14:00:00,549.0,0.0,236.0,313.0,236.0
2025-11-13 14:15:00,556.0,0.0,226.0,330.0,226.0
2025-11-13 14:30:00,557.0,0.0,172.0,385.0,172.0
2025-11-13 14:45:00,724.0,0.0,140.0,584.0,140.0
2025-11-13 15:00:00,590.0,0.0,122.0,468.0,122.0
2025-11-13 15:15:00,651.0,0.0,100.0,551.0,100.0
2025-11-13 15:30:00,499.0,0.0,56.0,443.0,56.0
2025-11-13 15:45:00,421.0,0.0,22.0,399.0,22.0
2025-11-13 16:00:00,373.0,0.0,0.0,373.0,0.0
2025-11-13 16:15:00,397.0,0.0,0.0,397.0,0.0
2025-11-13 16:30:00,419.0,0.0,0.0,419.0,0.0
2025-11-13 16:45:00,478.0,0.0,0.0,478.0,0.0
2025-11-13 17:00:00,487.0,0.0,0.0,487.0,0.0
2025-11-13 17:15:00,533.0,0.0,0.0,533.0,0.0
2025-11-13 17:30:00,522.0,0.0,0.0,522.0,0.0
2025-11-13 17:45:00,819.0,0.0,0.0,819.0,0.0
2025-11-13 18:00:00,630.0,0.0,0.0,630.0,0.0
2025-11-13 18:15:00,571.0,0.0,0.0,571.0,0.0
2025-11-13 18:30:00,529.0,0.0,0.0,529.0,0.0
2025-11-13 18:45:00,581.0,0.0,0.0,581.0,0.0
2025-11-13 19:00:00,934.0,0.0,0.0,934.0,0.0
2025-11-13 19:15:00,567.0,0.0,0.0,567.0,0.0
2025-11-13 19:30:00,483.0,0.0,0.0,483.0,0.0
2025-11-13 19:45:00,592.0,0.0,0.0,592.0,0.0
2025-11-13 20:00:00,499.0,0.0,0.0,499.0,0.0
2025-11-13 20:15:00,497.0,0.0,0.0,497.0,0.0
2025-11-13 20:30:00,509.0,0.0,0.0,509.0,0.0
2025-11-13 20:45:00,474.0,0.0,0.0,474.0,0.0
2025-11-13 21:00:00,463.0,0.0,0.0,463.0,0.0
2025-11-13 21:15:00,493.0,0.0,0.0,493.0,0.0
2025-11-13 21:30:00,498.0,0.0,0.0,498.0,0.0
2025-11-13 21:45:00,580.0,0.0,0.0,580.0,0.0
2025-11-13 22:00:00,418.0,0.0,0.0,418.0,0.0
2025-11-13 22:15:00,607.0,0.0,0.0,607.0,0.0
2025-11-13 22:30:00,521.0,0.0,0.0,521.0,0.0
2025-11-13 22:45:00,529.0,0.0,0.0,529.0,0.0
2025-11-13 23:00:00,506.0,0.0,0.0,506.0,0.0
2025-11-13 23:15:00,471.0,0.0,0.0,471.0,0.0
2025-11-13 23:30:00,524.0,0.0,0.0,524.0,0.0
2025-11-13 23:45:00,549.0,0.0,0.0,549.0,0.0
2025-11-14 00:00:00,455.0,0.0,0.0,455.0,0.0
2025-11-14 00:15:00,669.0,0.0,0.0,669.0,0.0
2025-11-14 00:30:00,533.0,0.0,0.0,533.0,0.0
2025-11-14 00:45:00,472.0,0.0,0.0,472.0,0.0
2025-11-14 01:00:00,472.0,0.0,0.0,472.0,0.0
2025-11-14 01:15:00,673.0,0.0,0.0,673.0,0.0
2025-11-14 01:30:00,683.0,0.0,0.0,683.0,0.0
2025-11-14 01:45:00,729.0,0.0,0.0,729.0,0.0
2025-11-14 02:00:00,676.0,0.0,0.0,676.0,0.0
2025-11-14 02:15:00,790.0,0.0,0.0,790.0,0.0
2025-11-14 02:30:00,750.0,0.0,0.0,750.0,0.0
2025-11-14 02:45:00,893.0,0.0,0.0,893.0,0.0
2025-11-14 03:00:00,721.0,0.0,0.0,721.0,0.0
2025-11-14 03:15:00,742.0,0.0,0.0,742.0,0.0
2025-11-14 03:30:00,742.0,0.0,0.0,742.0,0.0
2025-11-14 03:45:00,828.0,0.0,0.0,828.0,0.0
2025-11-14 04:00:00,555.0,0.0,0.0,555.0,0.0
2025-11-14 04:15:00,674.0,0.0,0.0,674.0,0.0
2025-11-14 04:30:00,625.0,0.0,0.0,625.0,0.0
2025-11-14 04:45:00,511.0,0.0,0.0,511.0,0.0
2025-11-14 05:00:00,534.0,0.0,0.0,534.0,0.0
2025-11-14 05:15:00,575.0,0.0,0.0,575.0,0.0
2025-11-14 05:30:00,512.0,0.0,0.0,512.0,0.0
2025-11-14 05:45:00,555.0,0.0,0.0,555.0,0.0
2025-11-14 06:00:00,538.0,0.0,0.0,538.0,0.0
2025-11-14 06:15:00,566.0,0.0,0.0,566.0,0.0
2025-11-14 06:30:00,584.0,0.0,0.0,584.0,0.0
2025-11-14 06:45:00,500.0,0.0,28.0,472.0,28.0
2025-11-14 07:00:00,519.0,0.0,74.0,445.0,74.0
2025-11-14 07:15:00,586.0,0.0,116.0,470.0,116.0
2025-11-14 07:30:00,469.0,8.0,166.0,311.0,158.0
2025-11-14 07:45:00,508.0,29.0,222.0,315.0,193.0
2025-11-14 08:00:00,489.0,26.0,218.0,297.0,192.0
2025-11-14 08:15:00,629.0,0.0,274.0,355.0,274.0
2025-11-14 08:30:00,727.0,0.0,424.0,303.0,424.0
2025-11-14 08:45:00,588.0,28.0,470.0,146.0,442.0
2025-11-14 09:00:00,467.0,798.0,1264.0,1.0,466.0
2025-11-14 09:15:00,335.0,1185.0,1520.0,0.0,335.0
2025-11-14 09:30:00,272.0,1022.0,1294.0,0.0,272.0
2025-11-14 09:45:00,420.0,222.0,632.0,10.0,410.0
2025-11-14 10:00:00,298.0,146.0,422.0,22.0,276.0
2025-11-14 10:15:00,504.0,0.0,316.0,188.0,316.0
2025-11-14 10:30:00,269.0,76.0,294.0,51.0,218.0
2025-11-14 10:45:00,563.0,0.0,170.0,393.0,170.0
2025-11-14 11:00:00,668.0,0.0,256.0,412.0,256.0
2025-11-14 11:15:00,407.0,55.0,368.0,94.0,313.0
2025-11-14 11:30:00,371.0,140.0,496.0,15.0,356.0
2025-11-14 11:45:00,300.0,503.0,802.0,1.0,299.0
2025-11-14 12:00:00,305.0,501.0,788.0,18.0,287.0
2025-11-14 12:15:00,532.0,0.0,250.0,282.0,250.0
2025-11-14 12:30:00,536.0,44.0,456.0,124.0,412.0
2025-11-14 12:45:00,567.0,43.0,390.0,220.0,347.0
2025-11-14 13:00:00,521.0,17.0,384.0,154.0,367.0
2025-11-14 13:15:00,554.0,229.0,686.0,97.0,457.0
2025-11-14 13:30:00,1316.0,95.0,510.0,901.0,415.0
2025-11-14 13:45:00,1267.0,0.0,344.0,923.0,344.0
2025-11-14 14:00:00,1304.0,0.0,366.0,938.0,366.0
2025-11-14 14:15:00,674.0,6.0,342.0,338.0,336.0
2025-11-14 14:30:00,557.0,0.0,132.0,425.0,132.0
2025-11-14 14:45:00,685.0,0.0,66.0,619.0,66.0
2025-11-14 15:00:00,625.0,0.0,64.0,561.0,64.0
2025-11-14 15:15:00,590.0,0.0,82.0,508.0,82.0
2025-11-14 15:30:00,578.0,0.0,42.0,536.0,42.0
2025-11-14 15:45:00,672.0,0.0,14.0,658.0,14.0
2025-11-14 16:00:00,734.0,0.0,2.0,732.0,2.0
2025-11-14 16:15:00,729.0,0.0,0.0,729.0,0.0
2025-11-14 16:30:00,694.0,0.0,0.0,694.0,0.0
2025-11-14 16:45:00,674.0,0.0,0.0,674.0,0.0
2025-11-14 17:00:00,824.0,0.0,0.0,824.0,0.0
2025-11-14 17:15:00,630.0,0.0,0.0,630.0,0.0
2025-11-14 17:30:00,531.0,0.0,0.0,531.0,0.0
2025-11-14 17:45:00,553.0,0.0,0.0,553.0,0.0
2025-11-14 18:00:00,994.0,0.0,0.0,994.0,0.0
2025-11-14 18:15:00,714.0,0.0,0.0,714.0,0.0
2025-11-14 18:30:00,746.0,0.0,0.0,746.0,0.0
2025-11-14 18:45:00,780.0,0.0,0.0,780.0,0.0
2025-11-14 19:00:00,739.0,0.0,0.0,739.0,0.0
2025-11-14 19:15:00,801.0,0.0,0.0,801.0,0.0
2025-11-14 19:30:00,649.0,0.0,0.0,649.0,0.0
2025-11-14 19:45:00,663.0,0.0,0.0,663.0,0.0
2025-11-14 20:00:00,745.0,0.0,0.0,745.0,0.0
2025-11-14 20:15:00,787.0,0.0,0.0,787.0,0.0
2025-11-14 20:30:00,708.0,0.0,0.0,708.0,0.0
2025-11-14 20:45:00,819.0,0.0,0.0,819.0,0.0
2025-11-14 21:00:00,944.0,0.0,0.0,944.0,0.0
2025-11-14 21:15:00,1184.0,0.0,0.0,1184.0,0.0
2025-11-14 21:30:00,886.0,0.0,0.0,886.0,0.0
2025-11-14 21:45:00,799.0,0.0,0.0,799.0,0.0
2025-11-14 22:00:00,815.0,0.0,0.0,815.0,0.0
2025-11-14 22:15:00,1077.0,0.0,0.0,1077.0,0.0
2025-11-14 22:30:00,980.0,0.0,0.0,980.0,0.0
2025-11-14 22:45:00,864.0,0.0,0.0,864.0,0.0
2025-11-14 23:00:00,692.0,0.0,0.0,692.0,0.0
2025-11-14 23:15:00,707.0,0.0,0.0,707.0,0.0
2025-11-14 23:30:00,594.0,0.0,0.0,594.0,0.0
2025-11-14 23:45:00,557.0,0.0,0.0,557.0,0.0
2025-11-15 00:00:00,594.0,0.0,0.0,594.0,0.0
2025-11-15 00:15:00,542.0,0.0,0.0,542.0,0.0
2025-11-15 00:30:00,465.0,0.0,0.0,465.0,0.0
2025-11-15 00:45:00,507.0,0.0,0.0,507.0,0.0
2025-11-15 01:00:00,514.0,0.0,0.0,514.0,0.0
2025-11-15 01:15:00,605.0,0.0,0.0,605.0,0.0
2025-11-15 01:30:00,565.0,0.0,0.0,565.0,0.0
2025-11-15 01:45:00,605.0,0.0,0.0,605.0,0.0
2025-11-15 02:00:00,556.0,0.0,0.0,556.0,0.0
2025-11-15 02:15:00,596.0,0.0,0.0,596.0,0.0
2025-11-15 02:30:00,525.0,0.0,0.0,525.0,0.0
2025-11-15 02:45:00,609.0,0.0,0.0,609.0,0.0
2025-11-15 03:00:00,508.0,0.0,0.0,508.0,0.0
2025-11-15 03:15:00,658.0,0.0,0.0,658.0,0.0
2025-11-15 03:30:00,537.0,0.0,0.0,537.0,0.0
2025-11-15 03:45:00,502.0,0.0,0.0,502.0,0.0
2025-11-15 04:00:00,756.0,0.0,0.0,756.0,0.0
2025-11-15 04:15:00,440.0,0.0,0.0,440.0,0.0
2025-11-15 04:30:00,565.0,0.0,0.0,565.0,0.0
2025-11-15 04:45:00,531.0,0.0,0.0,531.0,0.0
2025-11-15 05:00:00,860.0,0.0,0.0,860.0,0.0
2025-11-15 05:15:00,554.0,0.0,0.0,554.0,0.0
2025-11-15 05:30:00,537.0,0.0,0.0,537.0,0.0
2025-11-15 05:45:00,723.0,0.0,0.0,723.0,0.0
2025-11-15 06:00:00,764.0,0.0,0.0,764.0,0.0
2025-11-15 06:15:00,557.0,0.0,0.0,557.0,0.0
2025-11-15 06:30:00,589.0,0.0,0.0,589.0,0.0
2025-11-15 06:45:00,610.0,0.0,18.0,592.0,18.0
2025-11-15 07:00:00,404.0,1.0,74.0,331.0,73.0
2025-11-15 07:15:00,564.0,6.0,168.0,402.0,162.0
2025-11-15 07:30:00,529.0,18.0,292.0,255.0,274.0
2025-11-15 07:45:00,577.0,45.0,318.0,304.0,273.0
2025-11-15 08:00:00,412.0,114.0,396.0,130.0,282.0
2025-11-15 08:15:00,528.0,126.0,556.0,98.0,430.0
2025-11-15 08:30:00,297.0,567.0,864.0,0.0,297.0
2025-11-15 08:45:00,527.0,571.0,1098.0,0.0,527.0
2025-11-15 09:00:00,526.0,798.0,1324.0,0.0,526.0
2025-11-15 09:15:00,575.0,939.0,1514.0,0.0,575.0
2025-11-15 09:30:00,402.0,1192.0,1594.0,0.0,402.0
2025-11-15 09:45:00,516.0,1138.0,1654.0,0.0,516.0
2025-11-15 10:00:00,580.0,1112.0,1692.0,0.0,580.0
2025-11-15 10:15:00,546.0,1162.0,1708.0,0.0,546.0
2025-11-15 10:30:00,433.0,1285.0,1718.0,0.0,433.0
2025-11-15 10:45:00,444.0,1282.0,1726.0,0.0,444.0
2025-11-15 11:00:00,416.0,1328.0,1744.0,0.0,416.0
2025-11-15 11:15:00,488.0,1268.0,1756.0,0.0,488.0
2025-11-15 11:30:00,432.0,1322.0,1754.0,0.0,432.0
2025-11-15 11:45:00,419.0,1325.0,1744.0,0.0,419.0
2025-11-15 12:00:00,457.0,1259.0,1716.0,0.0,457.0
2025-11-15 12:15:00,473.0,1209.0,1682.0,0.0,473.0
2025-11-15 12:30:00,393.0,1271.0,1664.0,0.0,393.0
2025-11-15 12:45:00,403.0,1161.0,1564.0,0.0,403.0
2025-11-15 13:00:00,238.0,1238.0,1476.0,0.0,238.0
2025-11-15 13:15:00,179.0,1073.0,1252.0,0.0,179.0
2025-11-15 13:30:00,232.0,690.0,922.0,0.0,232.0
2025-11-15 13:45:00,256.0,492.0,748.0,0.0,256.0
2025-11-15 14:00:00,455.0,285.0,648.0,92.0,363.0
2025-11-15 14:15:00,539.0,86.0,446.0,179.0,360.0
2025-11-15 14:30:00,397.0,40.0,318.0,119.0,278.0
2025-11-15 14:45:00,309.0,20.0,254.0,75.0,234.0
2025-11-15 15:00:00,485.0,14.0,268.0,231.0,254.0
2025-11-15 15:15:00,359.0,67.0,306.0,120.0,239.0
2025-11-15 15:30:00,431.0,15.0,236.0,210.0,221.0
2025-11-15 15:45:00,390.0,4.0,68.0,326.0,64.0
2025-11-15 16:00:00,385.0,0.0,2.0,383.0,2.0
2025-11-15 16:15:00,462.0,0.0,0.0,462.0,0.0
2025-11-15 16:30:00,512.0,0.0,0.0,512.0,0.0
2025-11-15 16:45:00,583.0,0.0,0.0,583.0,0.0
2025-11-15 17:00:00,473.0,0.0,0.0,473.0,0.0
2025-11-15 17:15:00,483.0,0.0,0.0,483.0,0.0
2025-11-15 17:30:00,489.0,0.0,0.0,489.0,0.0
2025-11-15 17:45:00,1307.0,0.0,0.0,1307.0,0.0
2025-11-15 18:00:00,1397.0,0.0,0.0,1397.0,0.0
2025-11-15 18:15:00,807.0,0.0,0.0,807.0,0.0
2025-11-15 18:30:00,859.0,0.0,0.0,859.0,0.0
2025-11-15 18:45:00,762.0,0.0,0.0,762.0,0.0
2025-11-15 19:00:00,670.0,0.0,0.0,670.0,0.0
2025-11-15 19:15:00,1830.0,0.0,0.0,1830.0,0.0
2025-11-15 19:30:00,1039.0,0.0,0.0,1039.0,0.0
2025-11-15 19:45:00,624.0,0.0,0.0,624.0,0.0
2025-11-15 20:00:00,783.0,0.0,0.0,783.0,0.0
2025-11-15 20:15:00,786.0,0.0,0.0,786.0,0.0
2025-11-15 20:30:00,796.0,0.0,0.0,796.0,0.0
2025-11-15 20:45:00,783.0,0.0,0.0,783.0,0.0
2025-11-15 21:00:00,1199.0,0.0,0.0,1199.0,0.0
2025-11-15 21:15:00,1488.0,0.0,0.0,1488.0,0.0
2025-11-15 21:30:00,1689.0,0.0,0.0,1689.0,0.0
2025-11-15 21:45:00,1258.0,0.0,0.0,1258.0,0.0
2025-11-15 22:00:00,812.0,0.0,0.0,812.0,0.0
2025-11-15 22:15:00,760.0,0.0,0.0,760.0,0.0
2025-11-15 22:30:00,645.0,0.0,0.0,645.0,0.0
2025-11-15 22:45:00,777.0,0.0,0.0,777.0,0.0
2025-11-15 23:00:00,646.0,0.0,0.0,646.0,0.0
2025-11-15 23:15:00,786.0,0.0,0.0,786.0,0.0
2025-11-15 23:30:00,654.0,0.0,0.0,654.0,0.0
2025-11-15 23:45:00,846.0,0.0,0.0,846.0,0.0
2025-11-16 00:00:00,780.0,0.0,0.0,780.0,0.0
2025-11-16 00:15:00,774.0,0.0,0.0,774.0,0.0
2025-11-16 00:30:00,772.0,0.0,0.0,772.0,0.0
2025-11-16 00:45:00,787.0,0.0,0.0,787.0,0.0
2025-11-16 01:00:00,553.0,0.0,0.0,553.0,0.0
2025-11-16 01:15:00,557.0,0.0,0.0,557.0,0.0
2025-11-16 01:30:00,537.0,0.0,0.0,537.0,0.0
2025-11-16 01:45:00,508.0,0.0,0.0,508.0,0.0
2025-11-16 02:00:00,516.0,0.0,0.0,516.0,0.0
2025-11-16 02:15:00,521.0,0.0,0.0,521.0,0.0
2025-11-16 02:30:00,640.0,0.0,0.0,640.0,0.0
2025-11-16 02:45:00,544.0,0.0,0.0,544.0,0.0
2025-11-16 03:00:00,455.0,0.0,0.0,455.0,0.0
2025-11-16 03:15:00,574.0,0.0,0.0,574.0,0.0
2025-11-16 03:30:00,425.0,0.0,0.0,425.0,0.0
2025-11-16 03:45:00,506.0,0.0,0.0,506.0,0.0
2025-11-16 04:00:00,395.0,0.0,0.0,395.0,0.0
2025-11-16 04:15:00,708.0,0.0,0.0,708.0,0.0
2025-11-16 04:30:00,422.0,0.0,0.0,422.0,0.0
2025-11-16 04:45:00,343.0,0.0,0.0,343.0,0.0
2025-11-16 05:00:00,469.0,0.0,0.0,469.0,0.0
2025-11-16 05:15:00,444.0,0.0,0.0,444.0,0.0
2025-11-16 05:30:00,475.0,0.0,0.0,475.0,0.0
2025-11-16 05:45:00,493.0,0.0,0.0,493.0,0.0
2025-11-16 06:00:00,547.0,0.0,0.0,547.0,0.0
2025-11-16 06:15:00,540.0,0.0,0.0,540.0,0.0
2025-11-16 06:30:00,486.0,0.0,0.0,486.0,0.0
2025-11-16 06:45:00,544.0,0.0,4.0,540.0,4.0
2025-11-16 07:00:00,461.0,0.0,22.0,439.0,22.0
2025-11-16 07:15:00,509.0,0.0,60.0,449.0,60.0
2025-11-16 07:30:00,428.0,0.0,100.0,328.0,100.0
2025-11-16 07:45:00,409.0,122.0,336.0,195.0,214.0
2025-11-16 08:00:00,508.0,24.0,306.0,226.0,282.0
2025-11-16 08:15:00,447.0,19.0,190.0,276.0,171.0
2025-11-16 08:30:00,397.0,61.0,276.0,182.0,215.0
2025-11-16 08:45:00,487.0,178.0,570.0,95.0,392.0
2025-11-16 09:00:00,408.0,573.0,972.0,9.0,399.0
2025-11-16 09:15:00,325.0,877.0,1200.0,2.0,323.0
2025-11-16 09:30:00,194.0,1248.0,1440.0,2.0,192.0
2025-11-16 09:45:00,530.0,94.0,568.0,56.0,474.0
2025-11-16 10:00:00,400.0,107.0,460.0,47.0,353.0
2025-11-16 10:15:00,916.0,21.0,350.0,587.0,329.0
2025-11-16 10:30:00,911.0,15.0,352.0,574.0,337.0
2025-11-16 10:45:00,555.0,28.0,368.0,215.0,340.0
2025-11-16 11:00:00,616.0,0.0,396.0,220.0,396.0
2025-11-16 11:15:00,526.0,19.0,314.0,231.0,295.0
2025-11-16 11:30:00,668.0,0.0,206.0,462.0,206.0
2025-11-16 11:45:00,581.0,0.0,186.0,395.0,186.0
2025-11-16 12:00:00,649.0,0.0,146.0,503.0,146.0
2025-11-16 12:15:00,666.0,0.0,164.0,502.0,164.0
2025-11-16 12:30:00,565.0,0.0,174.0,391.0,174.0
2025-11-16 12:45:00,619.0,0.0,176.0,443.0,176.0
2025-11-16 13:00:00,685.0,0.0,118.0,567.0,118.0
2025-11-16 13:15:00,603.0,0.0,196.0,407.0,196.0
2025-11-16 13:30:00,601.0,0.0,134.0,467.0,134.0
2025-11-16 13:45:00,776.0,0.0,242.0,534.0,242.0
2025-11-16 14:00:00,667.0,0.0,240.0,427.0,240.0
2025-11-16 14:15:00,634.0,0.0,238.0,396.0,238.0
2025-11-16 14:30:00,598.0,0.0,152.0,446.0,152.0
2025-11-16 14:45:00,662.0,0.0,206.0,456.0,206.0
2025-11-16 15:00:00,749.0,0.0,156.0,593.0,156.0
2025-11-16 15:15:00,519.0,0.0,80.0,439.0,80.0
2025-11-16 15:30:00,438.0,0.0,88.0,350.0,88.0
2025-11-16 15:45:00,567.0,0.0,48.0,519.0,48.0
2025-11-16 16:00:00,524.0,0.0,4.0,520.0,4.0
2025-11-16 16:15:00,565.0,0.0,0.0,565.0,0.0
2025-11-16 16:30:00,646.0,0.0,0.0,646.0,0.0
2025-11-16 16:45:00,566.0,0.0,0.0,566.0,0.0
2025-11-16 17:00:00,521.0,0.0,0.0,521.0,0.0
2025-11-16 17:15:00,570.0,0.0,0.0,570.0,0.0
2025-11-16 17:30:00,634.0,0.0,0.0,634.0,0.0
2025-11-16 17:45:00,826.0,0.0,0.0,826.0,0.0
2025-11-16 18:00:00,801.0,0.0,0.0,801.0,0.0
2025-11-16 18:15:00,830.0,0.0,0.0,830.0,0.0
2025-11-16 18:30:00,746.0,0.0,0.0,746.0,0.0
2025-11-16 18:45:00,700.0,0.0,0.0,700.0,0.0
2025-11-16 19:00:00,693.0,0.0,0.0,693.0,0.0
2025-11-16 19:15:00,613.0,0.0,0.0,613.0,0.0
2025-11-16 19:30:00,667.0,0.0,0.0,667.0,0.0
2025-11-16 19:45:00,566.0,0.0,0.0,566.0,0.0
2025-11-16 20:00:00,545.0,0.0,0.0,545.0,0.0
2025-11-16 20:15:00,514.0,0.0,0.0,514.0,0.0
2025-11-16 20:30:00,641.0,0.0,0.0,641.0,0.0
2025-11-16 20:45:00,1087.0,0.0,0.0,1087.0,0.0
2025-11-16 21:00:00,795.0,0.0,0.0,795.0,0.0
2025-11-16 21:15:00,633.0,0.0,0.0,633.0,0.0
2025-11-16 21:30:00,741.0,0.0,0.0,741.0,0.0
2025-11-16 21:45:00,931.0,0.0,0.0,931.0,0.0
2025-11-16 22:00:00,1041.0,0.0,0.0,1041.0,0.0
2025-11-16 22:15:00,701.0,0.0,0.0,701.0,0.0
2025-11-16 22:30:00,750.0,0.0,0.0,750.0,0.0
2025-11-16 22:45:00,775.0,0.0,0.0,775.0,0.0
2025-11-16 23:00:00,746.0,0.0,0.0,746.0,0.0
2025-11-16 23:15:00,766.0,0.0,0.0,766.0,0.0
2025-11-16 23:30:00,713.0,0.0,0.0,713.0,0.0
2025-11-16 23:45:00,711.0,0.0,0.0,711.0,0.0
2025-11-17 00:00:00,495.0,0.0,0.0,495.0,0.0
2025-11-17 00:15:00,543.0,0.0,0.0,543.0,0.0
2025-11-17 00:30:00,526.0,0.0,0.0,526.0,0.0
2025-11-17 00:45:00,595.0,0.0,0.0,595.0,0.0
2025-11-17 01:00:00,666.0,0.0,0.0,666.0,0.0
2025-11-17 01:15:00,562.0,0.0,0.0,562.0,0.0
2025-11-17 01:30:00,527.0,0.0,0.0,527.0,0.0
2025-11-17 01:45:00,624.0,0.0,0.0,624.0,0.0
2025-11-17 02:00:00,703.0,0.0,0.0,703.0,0.0
2025-11-17 02:15:00,491.0,0.0,0.0,491.0,0.0
2025-11-17 02:30:00,546.0,0.0,0.0,546.0,0.0
2025-11-17 02:45:00,549.0,0.0,0.0,549.0,0.0
2025-11-17 03:00:00,497.0,0.0,0.0,497.0,0.0
2025-11-17 03:15:00,606.0,0.0,0.0,606.0,0.0
2025-11-17 03:30:00,535.0,0.0,0.0,535.0,0.0
2025-11-17 03:45:00,504.0,0.0,0.0,504.0,0.0
2025-11-17 04:00:00,361.0,0.0,0.0,361.0,0.0
2025-11-17 04:15:00,654.0,0.0,0.0,654.0,0.0
2025-11-17 04:30:00,486.0,0.0,0.0,486.0,0.0
2025-11-17 04:45:00,637.0,0.0,0.0,637.0,0.0
2025-11-17 05:00:00,639.0,0.0,0.0,639.0,0.0
2025-11-17 05:15:00,550.0,0.0,0.0,550.0,0.0
2025-11-17 05:30:00,504.0,0.0,0.0,504.0,0.0
2025-11-17 05:45:00,683.0,0.0,0.0,683.0,0.0
2025-11-17 06:00:00,815.0,0.0,0.0,815.0,0.0
